culture;conduite;variete_n;action;semaine_debut;semaine_fin;mois_debut;mois_fin;commentaire
Blette;SA;1;Apport de compost;34;34;août;août;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Blette;SA;1;Paillage;34;34;août;août;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Blette;SA;1;Plantation;35;37;août;septembre;Variétés à cardes
Blette;SA;1;Récolte;46;52;novembre;décembre;Variétés à cardes
Blette;SA;2;Semis en pot/plant;5;7;janvier;février;Variétés compactes, à feuilles, ou cardes
Blette;SA;2;Travail du sol;8;8;février;février;Ameublir, décompacter et affiner la planche avant plantation.
Blette;SA;2;Apport de compost;8;8;février;février;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Blette;SA;2;Paillage;8;8;février;février;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Blette;SA;2;Plantation;9;11;février;mars;Variétés compactes, à feuilles, ou cardes
Blette;SA;2;Récolte;20;26;mai;juin;Variétés compactes, à feuilles, ou cardes
Carotte botte;PC;1;Travail du sol;8;8;février;février;Ameublir, décompacter et affiner la planche avant semis direct.
Carotte botte;PC;1;Apport de compost;8;8;février;février;Compost bien décomposé seulement (pas de matière organique fraîche), sur la planche fraîchement travaillée.
Carotte botte;PC;1;Semis direct;9;11;février;mars;Variétés précoces 90-105 jours
Carotte botte;PC;1;Récolte;26;30;juin;juillet;Variétés précoces 90-105 jours
Carotte botte;PC;2;Travail du sol;10;10;mars;mars;Ameublir, décompacter et affiner la planche avant semis direct.
Carotte botte;PC;2;Apport de compost;10;10;mars;mars;Compost bien décomposé seulement (pas de matière organique fraîche), sur la planche fraîchement travaillée.
Carotte botte;PC;2;Semis direct;11;13;mars;mars;Variétés précoces et de saison 90-120 jours
Carotte botte;PC;2;Récolte;27;31;juillet;juillet;Variétés précoces et de saison 90-120 jours
Carotte botte;PC;3;Travail du sol;12;12;mars;mars;Ameublir, décompacter et affiner la planche avant semis direct.
Carotte botte;PC;3;Apport de compost;12;12;mars;mars;Compost bien décomposé seulement (pas de matière organique fraîche), sur la planche fraîchement travaillée.
Carotte botte;PC;3;Semis direct;13;15;mars;avril;Variétés précoces et de saison 90-120 jours
Carotte botte;PC;3;Récolte;28;32;juillet;août;Variétés précoces et de saison 90-120 jours
Carotte botte;PC;4;Travail du sol;14;14;avril;avril;Ameublir, décompacter et affiner la planche avant semis direct.
Carotte botte;PC;4;Apport de compost;14;14;avril;avril;Compost bien décomposé seulement (pas de matière organique fraîche), sur la planche fraîchement travaillée.
Carotte botte;PC;4;Semis direct;15;17;avril;avril;Variétés précoces et de saison 90-120 jours
Carotte botte;PC;4;Récolte;30;34;juillet;août;Variétés précoces et de saison 90-120 jours
Carotte botte;PC;5;Travail du sol;16;16;avril;avril;Ameublir, décompacter et affiner la planche avant semis direct.
Carotte botte;PC;5;Apport de compost;16;16;avril;avril;Compost bien décomposé seulement (pas de matière organique fraîche), sur la planche fraîchement travaillée.
Carotte botte;PC;5;Semis direct;17;19;avril;mai;Variétés précoces et de saison 90-120 jours
Carotte botte;PC;5;Récolte;32;36;août;septembre;Variétés précoces et de saison 90-120 jours
Carotte botte;PC;6;Travail du sol;18;18;avril;avril;Ameublir, décompacter et affiner la planche avant semis direct.
Carotte botte;PC;6;Apport de compost;18;18;avril;avril;Compost bien décomposé seulement (pas de matière organique fraîche), sur la planche fraîchement travaillée.
Carotte botte;PC;6;Semis direct;19;22;mai;mai;Variétés précoces et de saison 90-120 jours
Carotte botte;PC;6;Récolte;33;38;août;septembre;Variétés précoces et de saison 90-120 jours
Carotte botte;SA;1;Récolte;17;22;avril;mai;Variétés précoces résistantes à la montaison
Carotte botte;SA;1;Travail du sol;41;41;octobre;octobre;Ameublir, décompacter et affiner la planche avant semis direct.
Carotte botte;SA;1;Apport de compost;41;41;octobre;octobre;Compost bien décomposé seulement (pas de matière organique fraîche), sur la planche fraîchement travaillée.
Carotte botte;SA;1;Semis direct;42;46;octobre;novembre;Variétés précoces résistantes à la montaison
Carotte botte;SA;2;Semis direct;1;3;janvier;janvier;Variétés précoces 90-105 jours
Carotte botte;SA;2;Travail du sol;1;1;janvier;janvier;Ameublir, décompacter et affiner la planche avant semis direct.
Carotte botte;SA;2;Apport de compost;1;1;janvier;janvier;Compost bien décomposé seulement (pas de matière organique fraîche), sur la planche fraîchement travaillée.
Carotte botte;SA;2;Récolte;19;24;mai;juin;Variétés précoces 90-105 jours
Carotte botte;SA;3;Travail du sol;2;2;janvier;janvier;Ameublir, décompacter et affiner la planche avant semis direct.
Carotte botte;SA;3;Apport de compost;2;2;janvier;janvier;Compost bien décomposé seulement (pas de matière organique fraîche), sur la planche fraîchement travaillée.
Carotte botte;SA;3;Semis direct;3;5;janvier;janvier;Variétés précoces 90-105 jours
Carotte botte;SA;3;Récolte;20;25;mai;juin;Variétés précoces 90-105 jours
Carotte botte;SA;4;Travail du sol;4;4;janvier;janvier;Ameublir, décompacter et affiner la planche avant semis direct.
Carotte botte;SA;4;Apport de compost;4;4;janvier;janvier;Compost bien décomposé seulement (pas de matière organique fraîche), sur la planche fraîchement travaillée.
Carotte botte;SA;4;Semis direct;5;7;janvier;février;Variétés précoces 90-105 jours
Carotte botte;SA;4;Récolte;22;27;mai;juillet;Variétés précoces 90-105 jours
Carotte botte;SA;5;Travail du sol;6;6;février;février;Ameublir, décompacter et affiner la planche avant semis direct.
Carotte botte;SA;5;Apport de compost;6;6;février;février;Compost bien décomposé seulement (pas de matière organique fraîche), sur la planche fraîchement travaillée.
Carotte botte;SA;5;Semis direct;7;9;février;février;Variétés précoces 90-105 jours
Carotte botte;SA;5;Récolte;24;28;juin;juillet;Variétés précoces 90-105 jours
Carotte de conservation;PC;1;Conservation;1;13;janvier;mars;Variétés tardives 120-150 jours
Carotte de conservation;PC;1;Travail du sol;18;18;avril;avril;Ameublir, décompacter et affiner la planche avant semis direct.
Carotte de conservation;PC;1;Apport de compost;18;18;avril;avril;Compost bien décomposé seulement (pas de matière organique fraîche), sur la planche fraîchement travaillée.
Carotte de conservation;PC;1;Semis direct;19;22;mai;mai;Variétés tardives 120-150 jours
Carotte de conservation;PC;1;Récolte;36;41;septembre;octobre;Variétés tardives 120-150 jours
Carotte de conservation;PC;1;Conservation;43;52;octobre;décembre;Variétés tardives 120-150 jours
Carotte de conservation;PC;2;Conservation;1;13;janvier;mars;Variétés précoces et de saison 90-120 jours
Carotte de conservation;PC;2;Travail du sol;21;21;mai;mai;Ameublir, décompacter et affiner la planche avant semis direct.
Carotte de conservation;PC;2;Apport de compost;21;21;mai;mai;Compost bien décomposé seulement (pas de matière organique fraîche), sur la planche fraîchement travaillée.
Carotte de conservation;PC;2;Semis direct;22;24;mai;juin;Variétés précoces et de saison 90-120 jours
Carotte de conservation;PC;2;Récolte;36;41;septembre;octobre;Variétés précoces et de saison 90-120 jours
Carotte de conservation;PC;2;Conservation;43;52;octobre;décembre;Variétés précoces et de saison 90-120 jours
Carotte de conservation;PC;3;Conservation;1;15;janvier;avril;Variétés tardives 120-150 jours
Carotte de conservation;PC;3;Travail du sol;21;21;mai;mai;Ameublir, décompacter et affiner la planche avant semis direct.
Carotte de conservation;PC;3;Apport de compost;21;21;mai;mai;Compost bien décomposé seulement (pas de matière organique fraîche), sur la planche fraîchement travaillée.
Carotte de conservation;PC;3;Semis direct;22;24;mai;juin;Variétés tardives 120-150 jours
Carotte de conservation;PC;3;Récolte;39;44;septembre;octobre;Variétés tardives 120-150 jours
Carotte de conservation;PC;3;Conservation;46;52;novembre;décembre;Variétés tardives 120-150 jours
Carotte de conservation;PC;4;Conservation;1;15;janvier;avril;Variétés précoces et de saison 90-120 jours
Carotte de conservation;PC;4;Travail du sol;23;23;juin;juin;Ameublir, décompacter et affiner la planche avant semis direct.
Carotte de conservation;PC;4;Apport de compost;23;23;juin;juin;Compost bien décomposé seulement (pas de matière organique fraîche), sur la planche fraîchement travaillée.
Carotte de conservation;PC;4;Semis direct;24;26;juin;juin;Variétés précoces et de saison 90-120 jours
Carotte de conservation;PC;4;Récolte;39;44;septembre;octobre;Variétés précoces et de saison 90-120 jours
Carotte de conservation;PC;4;Conservation;46;52;novembre;décembre;Variétés précoces et de saison 90-120 jours
Carotte de conservation;PC;5;Conservation;1;17;janvier;avril;Variétés tardives 120-150 jours
Carotte de conservation;PC;5;Travail du sol;23;23;juin;juin;Ameublir, décompacter et affiner la planche avant semis direct.
Carotte de conservation;PC;5;Apport de compost;23;23;juin;juin;Compost bien décomposé seulement (pas de matière organique fraîche), sur la planche fraîchement travaillée.
Carotte de conservation;PC;5;Semis direct;24;26;juin;juin;Variétés tardives 120-150 jours
Carotte de conservation;PC;5;Récolte;43;48;octobre;novembre;Variétés tardives 120-150 jours
Carotte de conservation;PC;5;Conservation;50;52;décembre;décembre;Variétés tardives 120-150 jours
Carotte de conservation;PC;6;Conservation;1;17;janvier;avril;Variétés précoces 90-105 jours
Carotte de conservation;PC;6;Travail du sol;25;25;juin;juin;Ameublir, décompacter et affiner la planche avant semis direct.
Carotte de conservation;PC;6;Apport de compost;25;25;juin;juin;Compost bien décomposé seulement (pas de matière organique fraîche), sur la planche fraîchement travaillée.
Carotte de conservation;PC;6;Semis direct;26;28;juin;juillet;Variétés précoces 90-105 jours
Carotte de conservation;PC;6;Récolte;43;48;octobre;novembre;Variétés précoces 90-105 jours
Carotte de conservation;PC;6;Conservation;50;52;décembre;décembre;Variétés précoces 90-105 jours
Chicorée chioggia;PC;1;Récolte;1;3;janvier;janvier;Variétés tardives 130- 150 jours
Chicorée chioggia;PC;1;Conservation;5;13;janvier;mars;Variétés tardives 130- 150 jours
Chicorée chioggia;PC;1;Semis en pot/plant;27;29;juillet;juillet;Variétés tardives 130- 150 jours
Chicorée chioggia;PC;1;Travail du sol;29;29;juillet;juillet;Ameublir, décompacter et affiner la planche avant plantation.
Chicorée chioggia;PC;1;Apport de compost;29;29;juillet;juillet;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Chicorée chioggia;PC;1;Paillage;29;29;juillet;juillet;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Chicorée chioggia;PC;1;Plantation;30;32;juillet;août;Variétés tardives 130- 150 jours
Chicorée chioggia;PC;1;Récolte;50;52;décembre;décembre;Variétés tardives 130- 150 jours
Chicorée pain de sucre;PC;1;Conservation;1;9;janvier;février;Variétés de saison 80-90 jours
Chicorée pain de sucre;PC;1;Semis en pot/plant;27;29;juillet;juillet;Variétés de saison 80-90 jours
Chicorée pain de sucre;PC;1;Travail du sol;29;29;juillet;juillet;Ameublir, décompacter et affiner la planche avant plantation.
Chicorée pain de sucre;PC;1;Apport de compost;29;29;juillet;juillet;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Chicorée pain de sucre;PC;1;Paillage;29;29;juillet;juillet;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Chicorée pain de sucre;PC;1;Plantation;30;32;juillet;août;Variétés de saison 80-90 jours
Chicorée pain de sucre;PC;1;Récolte;44;48;octobre;novembre;Variétés de saison 80-90 jours
Chicorée pain de sucre;PC;1;Conservation;49;52;décembre;décembre;Variétés de saison 80-90 jours
Chicorée scarole & frisée;PC;1;Semis en pot/plant;2;4;janvier;janvier;Variétés résistantes à la montaison
Chicorée scarole & frisée;PC;1;Travail du sol;6;6;février;février;Ameublir, décompacter et affiner la planche avant plantation.
Chicorée scarole & frisée;PC;1;Apport de compost;6;6;février;février;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Chicorée scarole & frisée;PC;1;Paillage;6;6;février;février;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Chicorée scarole & frisée;PC;1;Plantation;7;9;février;février;Variétés résistantes à la montaison
Chicorée scarole & frisée;PC;1;Récolte;19;22;mai;mai;Variétés résistantes à la montaison
Chicorée scarole & frisée;PC;2;Semis en pot/plant;4;6;janvier;février;Variétés résistantes à la montaison
Chicorée scarole & frisée;PC;2;Travail du sol;8;8;février;février;Ameublir, décompacter et affiner la planche avant plantation.
Chicorée scarole & frisée;PC;2;Apport de compost;8;8;février;février;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Chicorée scarole & frisée;PC;2;Paillage;8;8;février;février;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Chicorée scarole & frisée;PC;2;Plantation;9;11;février;mars;Variétés résistantes à la montaison
Chicorée scarole & frisée;PC;2;Récolte;20;23;mai;juin;Variétés résistantes à la montaison
Chicorée scarole & frisée;PC;3;Semis en pot/plant;6;8;février;février;Variétés résistantes à la montaison
Chicorée scarole & frisée;PC;3;Travail du sol;10;10;mars;mars;Ameublir, décompacter et affiner la planche avant plantation.
Chicorée scarole & frisée;PC;3;Apport de compost;10;10;mars;mars;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Chicorée scarole & frisée;PC;3;Paillage;10;10;mars;mars;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Chicorée scarole & frisée;PC;3;Plantation;11;13;mars;mars;Variétés résistantes à la montaison
Chicorée scarole & frisée;PC;3;Récolte;22;24;mai;juin;Variétés résistantes à la montaison
Chicorée scarole & frisée;PC;4;Semis en pot/plant;28;30;juillet;juillet;
Chicorée scarole & frisée;PC;4;Travail du sol;30;30;juillet;juillet;Ameublir, décompacter et affiner la planche avant plantation.
Chicorée scarole & frisée;PC;4;Apport de compost;30;30;juillet;juillet;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Chicorée scarole & frisée;PC;4;Paillage;30;30;juillet;juillet;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Chicorée scarole & frisée;PC;4;Plantation;31;33;juillet;août;
Chicorée scarole & frisée;PC;4;Récolte;43;47;octobre;novembre;
Chicorée scarole & frisée;PC;5;Semis en pot/plant;30;32;juillet;août;
Chicorée scarole & frisée;PC;5;Travail du sol;32;32;août;août;Ameublir, décompacter et affiner la planche avant plantation.
Chicorée scarole & frisée;PC;5;Apport de compost;32;32;août;août;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Chicorée scarole & frisée;PC;5;Paillage;32;32;août;août;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Chicorée scarole & frisée;PC;5;Plantation;33;35;août;août;
Chicorée scarole & frisée;PC;5;Récolte;47;49;novembre;décembre;
Chicorée scarole & frisée;SA;1;Récolte;1;5;janvier;janvier;
Chicorée scarole & frisée;SA;1;Semis en pot/plant;34;36;août;septembre;
Chicorée scarole & frisée;SA;1;Travail du sol;36;36;septembre;septembre;Ameublir, décompacter et affiner la planche avant plantation.
Chicorée scarole & frisée;SA;1;Apport de compost;36;36;septembre;septembre;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Chicorée scarole & frisée;SA;1;Paillage;36;36;septembre;septembre;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
